kind,run,exit,elapsed_ns
seam,281,0,851145
seam,282,0,839694
seam,283,0,954822
seam,284,0,967621
seam,285,0,894023
seam,286,0,867854
seam,287,0,912243
seam,288,0,853374
seam,289,0,846255
seam,290,0,838095
seam,291,0,851974
seam,292,0,842824
seam,293,0,833855
seam,294,0,835555
seam,295,0,851775
seam,296,0,842745
seam,297,0,828665
seam,298,0,838685
seam,299,0,941931
seam,300,0,835905
seam,301,0,842865
seam,302,0,828915
seam,303,0,823806
seam,304,0,841244
seam,305,0,840595
seam,306,0,913673
seam,307,0,836295
seam,308,0,832295
seam,309,0,830345
seam,310,0,833365
seam,311,0,845805
seam,312,0,836495
seam,313,0,937312
seam,314,0,826875
seam,315,0,824875
seam,316,0,831025
seam,317,0,831265
seam,318,0,832095
seam,319,0,832685
seam,320,0,834865
seam,321,0,898493
seam,322,0,837225
seam,323,0,838515
seam,324,0,825695
seam,325,0,845445
seam,326,0,847094
seam,327,0,989101
seam,328,0,893733
seam,329,0,835215
seam,330,0,952441
seam,331,0,899283
seam,332,0,874244
seam,333,0,839735
seam,334,0,829875
seam,335,0,832375
seam,336,0,834495
seam,337,0,837865
seam,338,0,1133406
seam,339,0,852665
seam,340,0,836015
seam,341,0,835895
seam,342,0,1000610
seam,343,0,839725
seam,344,0,833825
seam,345,0,817655
seam,346,0,862344
seam,347,0,901643
seam,348,0,835735
seam,349,0,846235
seam,350,0,828045
seam,351,0,839895
seam,352,0,835355
seam,353,0,845184
seam,354,0,886443
seam,355,0,1249982
seam,356,0,885403
seam,357,0,901893
seam,358,0,837845
seam,359,0,828585
seam,360,0,832415
seam,361,0,964251
seam,362,0,828555
seam,363,0,843525
seam,364,0,836815
seam,365,0,829175
seam,366,0,825346
seam,367,0,831215
seam,368,0,838765
seam,369,0,1029109
seam,370,0,852285
seam,371,0,820245
seam,372,0,821316
seam,373,0,983610
seam,374,0,881183
seam,375,0,866764
seam,376,0,854454
seam,377,0,839355
seam,378,0,845404
seam,379,0,833964
seam,380,0,839645
seam,381,0,828985
seam,382,0,1076678
seam,383,0,842675
seam,384,0,824145
seam,385,0,823935
seam,386,0,834005
seam,387,0,831525
seam,388,0,828386
seam,389,0,834615
seam,390,0,932152
seam,391,0,822565
seam,392,0,826815
seam,393,0,827885
seam,394,0,825896
seam,395,0,834045
seam,396,0,884263
seam,397,0,821106
seam,398,0,833965
seam,399,0,825085
seam,400,0,827986
seam,401,0,905603
seam,402,0,831955
seam,403,0,829086
seam,404,0,824356
seam,405,0,837725
seam,406,0,820096
seam,407,0,829035
seam,408,0,816325
seam,409,0,824365
seam,410,0,1022930
seam,411,0,830875
seam,412,0,828176
seam,413,0,830955
seam,414,0,831606
seam,415,0,829885
seam,416,0,825515
seam,417,0,835754
seam,418,0,913142
seam,419,0,830695
seam,420,0,823676
seam,421,0,834605
seam,422,0,1083188
seam,423,0,834605
seam,424,0,844545
seam,425,0,834175
seam,426,0,833735
seam,427,0,833115
seam,428,0,824345
seam,429,0,828965
seam,430,0,885753
seam,431,0,832625
seam,432,0,830545
seam,433,0,826125
seam,434,0,880474
seam,435,0,830965
seam,436,0,845895
seam,437,0,825025
seam,438,0,827475
seam,439,0,1301531
seam,440,0,882754
seam,441,0,842425
seam,442,0,829695
seam,443,0,833635
seam,444,0,842575
seam,445,0,833155
seam,446,0,910513
seam,447,0,841805
seam,448,0,828796
seam,449,0,836215
seam,450,0,830225
seam,451,0,905183
seam,452,0,835605
seam,453,0,829505
seam,454,0,832485
seam,455,0,837094
seam,456,0,901452
seam,457,0,827166
seam,458,0,836065
seam,459,0,845304
seam,460,0,930592
seam,461,0,843665
seam,462,0,837215
seam,463,0,836825
seam,464,0,877383
seam,465,0,839065
seam,466,0,834055
seam,467,0,827775
seam,468,0,929732
seam,469,0,824906
seam,470,0,833685
seam,471,0,830155
seam,472,0,823325
seam,473,0,881624
seam,474,0,833325
seam,475,0,840065
seam,476,0,828265
seam,477,0,827665
seam,478,0,842605
seam,479,0,831525
seam,480,0,832035
seam,481,0,829345
seam,482,0,1073628
seam,483,0,962241
seam,484,0,882703
seam,485,0,915713
seam,486,0,834675
seam,487,0,824375
seam,488,0,918353
seam,489,0,831695
seam,490,0,838805
seam,491,0,824435
seam,492,0,882234
seam,493,0,836485
seam,494,0,833895
seam,495,0,824016
seam,496,0,828705
seam,497,0,894403
seam,498,0,823576
seam,499,0,833815
seam,500,0,832785
seam,501,0,828075
seam,502,0,850124
seam,503,0,827085
seam,504,0,831595
seam,505,0,839234
seam,506,0,1032889
seam,507,0,900553
seam,508,0,837475
seam,509,0,895533
seam,510,0,829465
seam,511,0,833115
seam,512,0,836455
seam,513,0,919512
seam,514,0,836965
seam,515,0,831085
seam,516,0,830645
seam,517,0,887033
seam,518,0,837725
seam,519,0,823375
seam,520,0,930502
seam,521,0,919372
seam,522,0,829895
seam,523,0,842324
seam,524,0,833285
seam,525,0,831266
seam,526,0,822635
seam,527,0,841595
seam,528,0,835675
seam,529,0,833205
seam,530,0,840935
seam,531,0,989031
seam,532,0,889564
seam,533,0,836035
seam,534,0,910143
seam,535,0,830635
seam,536,0,835295
seam,537,0,831875
seam,538,0,832395
seam,539,0,1253402
seam,540,0,841455
seam,541,0,833645
seam,542,0,828605
seam,543,0,865764
seam,544,0,831185
seam,545,0,829295
seam,546,0,831945
seam,547,0,828535
seam,548,0,838495
seam,549,0,824125
seam,550,0,897983
seam,551,0,835615
seam,552,0,825776
seam,553,0,833545
seam,554,0,826095
seam,555,0,913673
seam,556,0,895913
seam,557,0,825885
seam,558,0,950712
seam,559,0,824265
seam,560,0,828495
seam,561,0,831506
seam,562,0,832375
seam,563,0,831456
seam,564,0,826225
seam,565,0,888713
seam,566,0,831816
seam,567,0,832905
seam,568,0,837655
seam,569,0,833675
seam,570,0,829386
seam,571,0,839704
seam,572,0,830426
seam,573,0,899223
seam,574,0,842714
seam,575,0,837464
seam,576,0,831135
seam,577,0,827675
seam,578,0,835325
seam,579,0,828255
seam,580,0,841665
seam,581,0,829285
seam,582,0,871914
seam,583,0,826476
seam,584,0,829675
seam,585,0,843155
seam,586,0,845385
seam,587,0,836935
seam,588,0,833475
seam,589,0,836665
seam,590,0,829185
seam,591,0,892643
seam,592,0,842475
seam,593,0,832985
seam,594,0,843855
seam,595,0,840535
seam,596,0,841674
seam,597,0,842525
seam,598,0,832885
seam,599,0,1129396
seam,600,0,834985
seam,601,0,836855
seam,602,0,842195
seam,603,0,1021929
seam,604,0,888753
seam,605,0,829446
seam,606,0,831455
seam,607,0,975181
seam,608,0,837035
seam,609,0,828455
seam,610,0,826446
seam,611,0,829685
seam,612,0,833555
seam,613,0,830025
seam,614,0,839035
seam,615,0,827605
seam,616,0,897013
seam,617,0,833095
seam,618,0,824926
seam,619,0,831295
seam,620,0,890163
seam,621,0,824225
seam,622,0,828585
seam,623,0,836375
seam,624,0,833565
seam,625,0,1082058
seam,626,0,941432
seam,627,0,882423
seam,628,0,965132
seam,629,0,840114
seam,630,0,963471
seam,631,0,850344
seam,632,0,830845
seam,633,0,821265
seam,634,0,826606
seam,635,0,830965
seam,636,0,899083
seam,637,0,833465
seam,638,0,825375
seam,639,0,831865
seam,640,0,832045
seam,641,0,832155
seam,642,0,824466
seam,643,0,827705
seam,644,0,870464
seam,645,0,827486
seam,646,0,830485
seam,647,0,835825
seam,648,0,1049299
seam,649,0,834605
seam,650,0,1180164
seam,651,0,1041049
seam,652,0,1049028
seam,653,0,840835
seam,654,0,818615
seam,655,0,830435
seam,656,0,885214
seam,657,0,829925
seam,658,0,838285
seam,659,0,831585
seam,660,0,831785
seam,661,0,830145
seam,662,0,824546
seam,663,0,820195
seam,664,0,878894
seam,665,0,833835
seam,666,0,826145
seam,667,0,836695
seam,668,0,834555
seam,669,0,832045
seam,670,0,829865
seam,671,0,826296
seam,672,0,825735
seam,673,0,897703
seam,674,0,825475
seam,675,0,829255
seam,676,0,1026250
seam,677,0,896563
seam,678,0,837435
seam,679,0,830575
seam,680,0,824626
seam,681,0,846145
seam,682,0,828186
seam,683,0,831235
seam,684,0,829265
seam,685,0,879454
seam,686,0,831605
seam,687,0,828415
seam,688,0,890113
seam,689,0,825425
seam,690,0,830365
seam,691,0,830555
seam,692,0,895683
seam,693,0,823195
seam,694,0,815926
seam,695,0,834535
seam,696,0,824275
seam,697,0,875294
seam,698,0,836365
seam,699,0,827566
seam,700,0,828705
seam,701,0,826725
seam,702,0,832305
seam,703,0,837294
seam,704,0,826966
seam,705,0,836785
seam,706,0,910263
seam,707,0,827076
seam,708,0,829375
seam,709,0,903823
seam,710,0,837015
seam,711,0,832545
seam,712,0,820405
seam,713,0,909823
seam,714,0,824175
seam,715,0,828465
seam,716,0,842705
seam,717,0,997500
seam,718,0,835495
seam,719,0,826785
seam,720,0,833555
seam,721,0,830626
seam,722,0,831635
seam,723,0,827435
seam,724,0,827655
seam,725,0,898333
seam,726,0,832745
seam,727,0,833285
seam,728,0,829685
seam,729,0,880433
seam,730,0,852275
seam,731,0,833325
seam,732,0,831175
seam,733,0,831726
seam,734,0,856834
seam,735,0,831235
seam,736,0,836845
seam,737,0,837935
seam,738,0,834415
seam,739,0,899513
seam,740,0,828125
seam,741,0,827655
seam,742,0,836155
seam,743,0,825485
seam,744,0,832705
seam,745,0,830905
seam,746,0,839015
seam,747,0,933042
seam,748,0,823085
seam,749,0,837865
seam,750,0,825335
seam,751,0,918773
seam,752,0,823585
seam,753,0,832645
seam,754,0,850945
seam,755,0,832756
seam,756,0,832035
seam,757,0,829755
seam,758,0,892703
seam,759,0,827625
seam,760,0,824426
seam,761,0,822965
seam,762,0,824906
seam,763,0,1009460
seam,764,0,833835
seam,765,0,827105
seam,766,0,831805
seam,767,0,824325
seam,768,0,989171
seam,769,0,829195
seam,770,0,831115
seam,771,0,834485
seam,772,0,835075
seam,773,0,833145
seam,774,0,821926
seam,775,0,895963
seam,776,0,829975
seam,777,0,833965
seam,778,0,835825
seam,779,0,847415
seam,780,0,825115
seam,781,0,846435
seam,782,0,836475
seam,783,0,826995
seam,784,0,828245
seam,785,0,830415
seam,786,0,826355
seam,787,0,876774
seam,788,0,845724
seam,789,0,831885
seam,790,0,832885
seam,791,0,826985
seam,792,0,836075
seam,793,0,835525
seam,794,0,840555
seam,795,0,1000340
seam,796,0,1274612
seam,797,0,886393
seam,798,0,1060998
seam,799,0,853844
seam,800,0,835455
seam,801,0,836345
seam,802,0,824946
seam,803,0,836825
seam,804,0,829785
seam,805,0,832595
seam,806,0,830155
seam,807,0,863664
seam,808,0,832985
seam,809,0,832875
seam,810,0,831715
seam,811,0,879714
seam,812,0,833185
seam,813,0,828355
seam,814,0,824125
seam,815,0,864484
seam,816,0,826995
seam,817,0,831065
seam,818,0,824695
seam,819,0,902193
seam,820,0,837415
seam,821,0,833686
seam,822,0,890623
seam,823,0,834335
seam,824,0,1049608
seam,825,0,868854
seam,826,0,834975
seam,827,0,826275
seam,828,0,828935
seam,829,0,889243
seam,830,0,833425
seam,831,0,824326
seam,832,0,824465
seam,833,0,831625
seam,834,0,833975
seam,835,0,818586
seam,836,0,823835
seam,837,0,896783
seam,838,0,826935
seam,839,0,822575
seam,840,0,823286
seam,841,0,837535
seam,842,0,829865
seam,843,0,824145
seam,844,0,899293
seam,845,0,832735
seam,846,0,829885
seam,847,0,829856
seam,848,0,876874
seam,849,0,859664
seam,850,0,835915
seam,851,0,834445
seam,852,0,1301211
seam,853,0,890343
seam,854,0,840735
seam,855,0,829115
seam,856,0,832745
seam,857,0,840975
seam,858,0,839715
seam,859,0,836535
seam,860,0,855665
seam,861,0,838515
seam,862,0,836455
seam,863,0,841304
seam,864,0,843384
seam,865,0,833345
seam,866,0,834865
seam,867,0,885774
seam,868,0,835405
seam,869,0,835525
seam,870,0,826285
seam,871,0,849135
seam,872,0,828995
seam,873,0,837675
seam,874,0,889383
seam,875,0,833855
seam,876,0,829355
seam,877,0,838535
seam,878,0,836475
seam,879,0,1003479
seam,880,0,841685
seam,881,0,891763
seam,882,0,818255
seam,883,0,832916
seam,884,0,824125
seam,885,0,819875
seam,886,0,832815
seam,887,0,883463
seam,888,0,832865
seam,889,0,830725
seam,890,0,829585
seam,891,0,884723
seam,892,0,824595
seam,893,0,834185
seam,894,0,939142
seam,895,0,833075
seam,896,0,821416
seam,897,0,833245
seam,898,0,891933
seam,899,0,823125
seam,900,0,831545
seam,901,0,874023
seam,902,0,823466
seam,903,0,824165
seam,904,0,822455
seam,905,0,910362
seam,906,0,822145
seam,907,0,1080338
seam,908,0,875463
seam,909,0,835455
seam,910,0,827515
seam,911,0,995290
seam,912,0,835705
seam,913,0,823555
seam,914,0,834625
seam,915,0,825295
seam,916,0,824475
seam,917,0,834625
seam,918,0,880374
seam,919,0,831185
seam,920,0,824235
seam,921,0,822575
seam,922,0,894824
seam,923,0,826995
seam,924,0,837565
seam,925,0,875134
seam,926,0,832505
seam,927,0,840074
seam,928,0,827676
seam,929,0,906612
seam,930,0,826416
seam,931,0,823235
seam,932,0,825745
seam,933,0,882464
seam,934,0,826675
seam,935,0,957582
seam,936,0,834935
seam,937,0,825395
seam,938,0,828625
seam,939,0,825775
seam,940,0,886244
seam,941,0,835385
seam,942,0,876924
seam,943,0,841815
seam,944,0,841755
seam,945,0,830695
seam,946,0,829296
seam,947,0,822805
seam,948,0,825665
seam,949,0,833105
seam,950,0,883194
seam,951,0,835195
seam,952,0,825545
seam,953,0,829165
seam,954,0,830355
seam,955,0,833115
seam,956,0,890264
seam,957,0,830195
seam,958,0,837115
seam,959,0,827225
seam,960,0,819395
seam,961,0,836665
seam,962,0,927522
seam,963,0,879203
seam,964,0,825615
seam,965,0,825716
seam,966,0,827655
seam,967,0,830055
seam,968,0,825815
seam,969,0,825785
seam,970,0,878104
seam,971,0,833065
seam,972,0,829345
seam,973,0,839025
seam,974,0,831915
seam,975,0,875984
seam,976,0,832485
seam,977,0,830045
seam,978,0,830435
seam,979,0,831615
seam,980,0,839055
seam,981,0,881863
seam,982,0,821676
seam,983,0,830025
seam,984,0,918273
seam,985,0,830615
seam,986,0,832005
seam,987,0,828945
seam,988,0,943402
seam,989,0,837255
seam,990,0,1119436
seam,991,0,871534
seam,992,0,830795
seam,993,0,827005
seam,994,0,823646
seam,995,0,911593
seam,996,0,828915
seam,997,0,826355
seam,998,0,821396
seam,999,0,823885
seam,1000,0,817406
wire,1,0,63513656
wire,2,0,63705880
wire,3,0,62993901
wire,4,0,61873715
wire,5,0,63191006
wire,6,0,61615193
wire,7,0,63395439
wire,8,0,64040380
wire,9,0,62969913
wire,10,0,63053380
wire,11,0,63976142
wire,12,0,63462057
wire,13,0,63191136
wire,14,0,62187535
wire,15,0,63223665
wire,16,0,63465477
wire,17,0,63283843
wire,18,0,63823986
wire,19,0,63119687
wire,20,0,63127137
wire,21,0,62799287
wire,22,0,63839487
wire,23,0,63254863
wire,24,0,62266034
wire,25,0,65203356
wire,26,0,63700270
wire,27,0,63890065
wire,28,0,63354691
wire,29,0,63137947
wire,30,0,63543305
wire,31,0,63353741
wire,32,0,63458117
wire,33,0,63771938
wire,34,0,63835117
wire,35,0,63197265
wire,36,0,63764529
wire,37,0,62604753
wire,38,0,63117868
wire,39,0,62940493
wire,40,0,64083969
wire,41,0,63522516
wire,42,0,63262153
wire,43,0,61794997
wire,44,0,63258574
wire,45,0,62002792
wire,46,0,63347380
wire,47,0,63400260
wire,48,0,63352810
wire,49,0,62557804
wire,50,0,62621952
wire,51,0,65023721
wire,52,0,63584084
wire,53,0,62866745
wire,54,0,63087769
wire,55,0,63479327
wire,56,0,61931664
wire,57,0,62993712
wire,58,0,63501347
wire,59,0,63665971
wire,60,0,62340871
wire,61,0,63469497
wire,62,0,62708450
wire,63,0,62973512
wire,64,0,63169156
wire,65,0,64594383
wire,66,0,62965692
wire,67,0,63097068
wire,68,0,62225534
wire,69,0,63569184
wire,70,0,63085099
wire,71,0,62368390
wire,72,0,62759799
wire,73,0,62568635
wire,74,0,64706870
wire,75,0,63937423
wire,76,0,62744259
wire,77,0,63464027
wire,78,0,63575304
wire,79,0,62964383
wire,80,0,61163326
wire,81,0,63293263
wire,82,0,63537395
wire,83,0,62958763
wire,84,0,61811747
wire,85,0,63346691
wire,86,0,62160987
wire,87,0,62938493
wire,88,0,62870685
wire,89,0,62934493
wire,90,0,65155276
wire,91,0,62571674
wire,92,0,63654872
wire,93,0,64468358
wire,94,0,63459128
wire,95,0,61831206
wire,96,0,63142727
wire,97,0,63150727
wire,98,0,62938943
wire,99,0,65939594
wire,100,0,63796288
wire,101,0,63966332
wire,102,0,64092678
wire,103,0,62597094
wire,104,0,62916903
wire,105,0,62490046
wire,106,0,63256003
wire,107,0,63338021
wire,108,0,62890324
wire,109,0,61929454
wire,110,0,62945563
wire,111,0,62909954
wire,112,0,62106198
wire,113,0,62081899
wire,114,0,63675661
wire,115,0,63259384
wire,116,0,63624723
wire,117,0,63640912
wire,118,0,64449288
wire,119,0,63169666
wire,120,0,63086359
wire,121,0,62468457
wire,122,0,63517736
wire,123,0,62792068
wire,124,0,63302153
wire,125,0,61411239
wire,126,0,62885435
wire,127,0,62868325
wire,128,0,61591504
wire,129,0,62904774
wire,130,0,63326582
wire,131,0,63573004
wire,132,0,63164427
wire,133,0,63804547
wire,134,0,63628772
wire,135,0,62986352
wire,136,0,60971392
wire,137,0,63540605
wire,138,0,63478827
wire,139,0,61076169
wire,140,0,60794738
wire,141,0,60425308
wire,142,0,63817676
wire,143,0,63748308
wire,144,0,63054920
wire,145,0,62259263
wire,146,0,63835017
wire,147,0,63320122
wire,148,0,63302562
wire,149,0,63485927
wire,150,0,62620362
wire,151,0,64671771
wire,152,0,63404949
wire,153,0,63935373
wire,154,0,62580204
wire,155,0,64193825
wire,156,0,62138408
wire,157,0,63076479
wire,158,0,62976542
wire,159,0,64622163
wire,160,0,64837137
wire,161,0,63370221
wire,162,0,62845096
wire,163,0,64053320
wire,164,0,62927493
wire,165,0,63553615
wire,166,0,62932714
wire,167,0,62189036
wire,168,0,61757018
wire,169,0,62881305
wire,170,0,62920254
wire,171,0,63093689
wire,172,0,62920134
wire,173,0,63740419
wire,174,0,62942023
wire,175,0,62698590
wire,176,0,63334471
wire,177,0,62469017
wire,178,0,63010431
wire,179,0,63494447
wire,180,0,64093889
wire,181,0,63463417
wire,182,0,62740939
wire,183,0,63271733
wire,184,0,62155947
wire,185,0,63289593
wire,186,0,62237684
wire,187,0,63356191
wire,188,0,62688870
wire,189,0,61954113
wire,190,0,61739349
wire,191,0,63048840
wire,192,0,63371710
wire,193,0,63322372
wire,194,0,64287123
wire,195,0,62689081
wire,196,0,64123748
wire,197,0,64871136
wire,198,0,63771088
wire,199,0,63425908
wire,200,0,62870685
